Codi,Nom,CodiProvíncia
462107,RáfoldeSalem,46
462114,RealdeGandia,el,46
462129,Real,46
462135,Requena,46
462140,Riba-rojadeTúria,46
462153,Riola,46
462166,Rocafort,46
462172,RotglàiCorberà,46
462188,Ròtova,46
462191,Rugat,46
462205,Sagunt/Sagunto,46
462212,Salem,46
462227,SantJoanet,46
462233,Sedaví,46
462248,Segart,46
462251,Sellent,46
462264,Sempere,46
462270,Senyera,46
462286,Serra,46
462299,SieteAguas,46
462303,Silla,46
462310,SimatdelaValldigna,46
462325,Sinarcas,46
462331,Sollana,46
462346,SotdeChera,46
462359,Sueca,46
462362,Sumacàrcer,46
462378,TavernesBlanques,46
462384,TavernesdelaValldigna,46
462397,TeresadeCofrentes,46
462401,Terrateig,46
462418,Titaguas,46
462423,Torrebaja,46
462439,Torrella,46
462444,Torrent,46
462457,TorresTorres,46
462460,Tous,46
462476,Tuéjar,46
462482,Turís,46
462495,Utiel,46
462508,València,46
462515,Vallada,46
462520,Vallanca,46
462536,Vallés,46
462541,VentadelMoro,46
462554,Vilallonga/Villalonga,46
462567,Vilamarxant,46
462573,Castelló,46
462589,VillardelArzobispo,46
462592,VillargordodelCabriel,46
462606,Vinalesa,46
462613,Yátova,46
462628,Yesa,La,46
462634,Zarra,46
469024,Gátova,46
469030,SanAntoniodeBenagéber,46
469045,BeniculldeXúquer,46
470014,Adalia,47
470029,Aguasal,47
470035,AguilardeCampos,47
470040,Alaejos,47
470053,Alcazarén,47
470066,AldeadeSanMiguel,47
470072,AldeamayordeSanMartín,47
470088,AlmenaradeAdaja,47
470091,Amusquillo,47
470105,ArroyodelaEncomienda,47
470112,Ataquines,47
470127,Bahabón,47
470133,BarcialdelaLoma,47
470148,BarruelodelValle,47
470151,BecilladeValderaduey,47
470164,Benafarces,47
470170,Bercero,47
470186,Berceruelo,47
470199,Berrueces,47
470203,BobadilladelCampo,47
470210,Bocigas,47
470225,BocosdeDuero,47
470231,Boecillo,47
470246,BolañosdeCampos,47
470259,BrahojosdeMedina,47
470262,BustillodeChaves,47
470278,CabezóndePisuerga,47
470284,CabezóndeValderaduey,47
470297,CabrerosdelMonte,47
470301,Campaspero,47
470318,Campillo,El,47
470323,Camporredondo,47
470339,CanalejasdePeñafiel,47
470344,CanillasdeEsgueva,47
470357,Carpio,47
470360,CasasoladeArión,47
470376,CastrejóndeTrabancos,47
470382,CastrillodeDuero,47
470395,Castrillo-Tejeriego,47
470409,Castrobol,47
470416,Castrodeza,47
470421,Castromembibre,47
470437,Castromonte,47
470442,CastronuevodeEsgueva,47
470455,Castronuño,47
470468,Castroponce,47
470474,CastroverdedeCerrato,47
470480,CeinosdeCampos,47
470493,CervillegodelaCruz,47
470506,Cigales,47
470513,Ciguñuela,47
470528,Cistérniga,47
470534,CogecesdeÍscar,47
470549,CogecesdelMonte,47
470552,Corcos,47
470565,CorralesdeDuero,47
470571,CubillasdeSantaMarta,47
470587,CuencadeCampos,47
470590,CurieldeDuero,47
470604,EncinasdeEsgueva,47
470611,EsguevillasdeEsgueva,47
470626,Fombellida,47
470632,Fompedraza,47
470647,Fontihoyuelo,47
470650,FresnoelViejo,47
470663,Fuensaldaña,47
470679,FuenteelSol,47
470685,Fuente-Olmedo,47
470698,GallegosdeHornija,47
470702,GatóndeCampos,47
470719,Geria,47
470730,HerríndeCampos,47
470745,HornillosdeEresma,47
470758,Íscar,47
470761,LagunadeDuero,47
470777,Langayo,47
470783,Lomoviejo,47
470796,LlanodeOlmedo,47
470800,Manzanillo,47
470817,Marzales,47
470822,Matapozuelos,47
470838,MatilladelosCaños,47
470843,Mayorga,47
470856,MedinadelCampo,47
470869,MedinadeRioseco,47
470875,Megeces,47
470881,MelgardeAbajo,47
470894,MelgardeArriba,47
470908,Mojados,47
470915,MonasteriodeVega,47
470920,MontealegredeCampos,47
470936,MontemayordePililla,47
470941,MoraldelaReina,47
470954,MoralejadelasPanaderas,47
470967,MoralesdeCampos,47
470973,MotadelMarqués,47
470989,Mucientes,47
470992,Mudarra,La,47
471006,Muriel,47
471013,NavadelRey,47
471028,NuevaVilladelasTorres,47
471034,OlivaresdeDuero,47
471049,Olmedo,47
471052,OlmosdeEsgueva,47
471065,OlmosdePeñafiel,47
471090,PalazuelodeVedija,47
471104,Parrilla,La,47
471111,PedrajadePortillo,La,47
471126,PedrajasdeSanEsteban,47
471132,PedrosadelRey,47
471147,Peñafiel,47
471150,PeñaflordeHornija,47
471163,PesqueradeDuero,47
471179,PiñadeEsgueva,47
471185,PiñeldeAbajo,47
471198,PiñeldeArriba,47
471219,Pollos,47
471224,Portillo,47
471230,PozaldeGallinas,47
471245,Pozaldez,47
471258,PozuelodelaOrden,47
471261,Puras,47
471277,QuintanilladeArriba,47
471283,QuintanilladelMolar,47
471296,QuintanilladeOnésimo,47
471300,QuintanilladeTrigueros,47
471317,Rábano,47
471322,Ramiro,47
471338,RenedodeEsgueva,47
471343,RoalesdeCampos,47
471356,Robladillo,47
471375,Roturas,47
471381,RubídeBracamonte,47
471394,Rueda,47
471408,SaelicesdeMayorga,47
471415,SalvadordeZapardiel,47
471420,SanCebriándeMazote,47
471436,SanLlorente,47
471441,SanMartíndeValvení,47
471454,SanMigueldelArroyo,47
471467,SanMigueldelPino,47
471473,SanPablodelaMoraleja,47
471489,SanPedrodeLatarce,47
471492,SanPelayo,47
471505,SanRomándeHornija,47
471512,SanSalvador,47
471527,SantaEufemiadelArroyo,47
471533,SantervásdeCampos,47
471548,SantibáñezdeValcorba,47
471551,SantoveniadePisuerga,47
471564,SanVicentedelPalacio,47
471570,SardóndeDuero,47
471586,Seca,La,47
471599,Serrada,47
471603,SieteIglesiasdeTrabancos,47
471610,Simancas,47
471625,TamarizdeCampos,47
471631,Tiedra,47
471646,Tordehumos,47
471659,Tordesillas,47
471662,TorrecilladelaAbadesa,47
471678,TorrecilladelaOrden,47
471684,TorrecilladelaTorre,47
471697,TorredeEsgueva,47
471701,TorredePeñafiel,47
471718,Torrelobatón,47
471723,Torrescárcela,47
471739,Traspinedo,47
471744,TriguerosdelValle,47
471757,TudeladeDuero,47
471760,UnióndeCampos,La,47
471776,UronesdeCastroponce,47
471782,Urueña,47
471795,ValbuenadeDuero,47
471809,ValdearcosdelaVega,47
471816,ValdenebrodelosValles,47
471821,Valdestillas,47
471837,Valdunquillo,47
471842,ValorialaBuena,47
471855,ValverdedeCampos,47
471868,Valladolid,47
471874,VegadeRuiponce,47
471880,VegadeValdetronco,47
471893,Velascálvaro,47
471907,Velilla,47
471914,Velliza,47
471929,VentosadelaCuesta,47
471935,VianadeCega,47
471940,Viloria,47
471953,Villabáñez,47
471966,VillabaruzdeCampos,47
471972,Villabrágima,47
471988,Villacarralón,47
471991,VillaciddeCampos,47
472005,Villaco,47
472033,VillafradesdeCampos,47
472048,VillafrancadeDuero,47
472051,Villafrechós,47
472064,Villafuerte,47
472070,VillagarcíadeCampos,47
472086,VillagómezlaNueva,47
472099,VillalándeCampos,47
472103,VillalardelosComuneros,47
472110,VillalbadelaLoma,47
472125,VillalbadelosAlcores,47
472131,Villalbarba,47
472146,VillalóndeCampos,47
472159,VillamurieldeCampos,47
472162,VillándeTordesillas,47
472178,Villanubla,47
472184,VillanuevadeDuero,47
472197,VillanuevadelaCondesa,47
472201,VillanuevadelosCaballeros,47
472218,VillanuevadelosInfantes,47
472223,VillanuevadeSanMancio,47
472239,Villardefrades,47
472244,VillarmenterodeEsgueva,47
472257,Villasexmir,47
472260,Villavaquerín,47
472276,Villavellid,47
472282,VillaverdedeMedina,47
472295,VillavicenciodelosCaballeros,47
472309,Wamba,47
472316,Zaratán,47
472321,Zarza,La,47
480010,Abadiño,48
480025,AbantoyCiérvana-AbantoZierbena,48
480031,Amorebieta-Etxano,48
480046,Amoroto,48
480059,Arakaldo,48
480062,Arantzazu,48
480078,Munitibar-ArbatzegiGerrikaitz,48
480084,Artzentales,48
480097,Arrankudiaga-Zollo,48
480101,Arrieta,48
480118,Arrigorriaga,48
480123,Bakio,48
480139,Barakaldo,48
480144,Barrika,48
480157,Basauri,48
480160,Berango,48
480176,Bermeo,48
480182,Berriatua,48
480195,Berriz,48
480209,Bilbao,48
480216,Busturia,48
480221,KarrantzaHarana/ValledeCarranza,48
480237,Artea,48
480242,Zeanuri,48
480255,Zeberio,48
480268,Dima,48
480274,Durango,48
480280,Ea,48
480293,Etxebarri,48
480307,Etxebarria,48
480314,Elantxobe,48
480329,Elorrio,48
480335,Ereño,48
480340,Ermua,48
480353,Fruiz,48
480366,Galdakao,48
480372,Galdames,48
480388,Gamiz-Fika,48
480391,Garai,48
480405,Gatika,48
480412,GautegizArteaga,48
480427,Gordexola,48
480433,Gorliz,48
480448,Getxo,48
480451,Güeñes,48
480464,Gernika-Lumo,48
480470,Gizaburuaga,48
480486,Ibarrangelu,48
480499,Ispaster,48
480502,Izurtza,48
480519,Lanestosa,48
480524,Larrabetzu,48
480530,Laukiz,48
480545,Leioa,48
480558,Lemoa,48
480561,Lemoiz,48
480577,Lekeitio,48
480583,Mallabia,48
480596,Mañaria,48
480600,Markina-Xemein,48
480617,Maruri-Jatabe,48
480622,Mendata,48
480638,Mendexa,48
480643,Meñaka,48
480656,Ugao-Miraballes,48
480669,Morga,48
480675,Muxika,48
480681,Mundaka,48
480694,Mungia,48
480708,Aulesti,48
480715,Muskiz,48
480720,Otxandio,48
480736,Ondarroa,48
480741,Urduña/Orduña,48
480754,Orozko,48
480767,Sukarrieta,48
489161,Usansolo,48
480773,Plentzia,48
480789,Portugalete,48
480792,Errigoiti,48
480806,ValledeTrápaga-Trapagaran,48
480813,Lezama,48
480828,Santurtzi,48
480834,Ortuella,48
480849,Sestao,48
480852,Sopela,48
480865,Sopuerta,48
480871,Trucios-Turtzioz,48
480887,Ubide,48
480890,Urduliz,48
480904,Balmaseda,48
480911,Atxondo,48
480926,Bedia,48
480932,Areatza,48
480947,Igorre,48
480950,Zaldibar,48
480963,Zalla,48
480979,Zaratamo,48
489011,Derio,48
489026,Erandio,48
489032,Loiu,48
489047,Sondika,48
489050,Zamudio,48
489063,Forua,48
489079,Kortezubi,48
489085,Murueta,48
489098,Nabarniz,48
489102,Iurreta,48
489119,Ajangiz,48
489124,Alonsotegi,48
489130,Zierbena,48
489145,Arratzu,48
489158,Ziortza-Bolibar,48
490028,Abezames,49
490034,Alcañices,49
490049,AlcubilladeNogales,49
490052,AlfarazdeSayago,49
490065,Algodre,49
490071,AlmarazdeDuero,49
490087,AlmeidadeSayago,49
490090,Andavías,49
490104,Arcenillas,49
490111,ArcosdelaPolvorosa,49
490126,Argañín,49
490132,Argujillo,49
490147,Arquillinos,49
490150,Arrabalde,49
490163,Aspariegos,49
490179,Asturianos,49
490185,AyoódeVidriales,49
490198,BarcialdelBarco,49
490202,BelverdelosMontes,49
490219,Benavente,49
490224,Benegiles,49
490230,BermillodeSayago,49
490245,BóvedadeToro,La,49
490258,Bretó,49
490261,Bretocino,49
490277,BrimedeSog,49
490283,BrimedeUrz,49
490296,BurganesdeValverde,49
490300,BustillodelOro,49
490317,CabañasdeSayago,49
490322,CalzadilladeTera,49
490338,CamarzanadeTera,49
490343,Cañizal,49
490356,Cañizo,49
490369,CarbajalesdeAlba,49
490375,Carbellino,49
490381,CasasecadeCampeán,49
490394,CasasecadelasChanas,49
490408,CastrillodelaGuareña,49
490415,Castrogonzalo,49
490420,Castronuevo,49
490436,CastroverdedeCampos,49
490441,Cazurra,49
490467,CerecinosdeCampos,49
490473,CerecinosdelCarrizal,49
490489,Cernadilla,49
490505,Cobreros,49
490527,Coomonte,49
490533,Coreses,49
490548,CorralesdelVino,49
490551,CotanesdelMonte,49
490564,Cubillos,49
490570,CubodeBenavente,49
490586,CubodeTierradelVino,El,49
490599,Cuelgamures,49
490610,Entrala,49
490625,Espadañedo,49
490631,FaramontanosdeTábara,49
490646,Fariza,49
490659,Fermoselle,49
490662,FerrerasdeAbajo,49
490678,FerrerasdeArriba,49
490684,Ferreruela,49
490697,FiguerueladeArriba,49
490718,Fonfría,49
490757,FresnodelaPolvorosa,49
490760,FresnodelaRibera,49
490776,FresnodeSayago,49
490782,FrieradeValverde,49
490795,FuenteEncalada,49
490809,Fuentelapeña,49
490816,Fuentesaúco,49
490821,FuentesdeRopel,49
490837,Fuentesecas,49
490842,Fuentespreadas,49
490855,Galende,49
490868,GallegosdelPan,49
490874,GallegosdelRío,49
490880,Gamones,49
490907,Gema,49
490914,GranjadeMoreruela,49
490929,Granucillo,49
490935,Guarrate,49
490940,Hermisende,49
490953,Hiniesta,La,49
490966,Jambrina,49
490972,Justel,49
490988,Losacino,49
490991,Losacio,49
491005,Lubián,49
491012,Luelmo,49
491027,Maderal,El,49
491033,Madridanos,49
491048,Mahide,49
491051,MairedeCastroponce,49
491070,Malva,49
491086,ManganesesdelaLampreana,49
491099,ManganesesdelaPolvorosa,49
491103,ManzanaldeArriba,49
491110,ManzanaldelBarco,49
491125,ManzanaldelosInfantes,49
491131,MatilladeArzón,49
491146,MatillalaSeca,49
491159,Mayalde,49
491162,MelgardeTera,49
491178,MicerecesdeTera,49
491184,MillesdelaPolvorosa,49
491197,Molacillos,49
491201,MolezuelasdelaCarballeda,49
491218,Mombuey,49
491223,Monfarracinos,49
491239,Montamarta,49
491244,MoraldeSayago,49
491257,MoralejadelVino,49
491260,MoralejadeSayago,49
491276,MoralesdelVino,49
491282,MoralesdeRey,49
491295,MoralesdeToro,49
491309,MoralesdeValverde,49
491316,Moralina,49
491321,MorerueladelosInfanzones,49
491337,MorerueladeTábara,49
491342,MuelasdelosCaballeros,49
491355,MuelasdelPan,49
491368,MugadeSayago,49
491374,NavianosdeValverde,49
491380,OlmillosdeCastro,49
491393,OterodeBodas,49
491414,PajaresdelaLampreana,49
491429,PalaciosdelPan,49
491435,PalaciosdeSanabria,49
491453,PedralbadelaPradería,49
491466,Pego,El,49
491472,Peleagonzalo,49
491488,PeleasdeAbajo,49
491491,Peñausende,49
491504,Peque,49
491511,Perdigón,El,49
491526,Pereruela,49
491532,PerilladeCastro,49
491547,Pías,49
491550,PiedrahitadeCastro,49
491563,PinilladeToro,49
491579,PinodelOro,49
491585,Piñero,El,49
491598,PobladuradelValle,49
491602,PobladuradeValderaduey,49
491624,Porto,49
491630,Pozoantiguo,49
491645,PozuelodeTábara,49
491658,Prado,49
491661,PuebladeSanabria,49
491677,PueblicadeValverde,49
491683,QuintanilladelMonte,49
491696,QuintanilladelOlmo,49
491700,QuintanilladeUrz,49
491717,QuiruelasdeVidriales,49
491722,Rabanales,49
491738,RábanodeAliste,49
491743,Requejo,49
491756,Revellinos,49
491769,RiofríodeAliste,49
491775,RionegrodelPuente,49
491781,Roales,49
491794,Robleda-Cervantes,49
491808,RoelosdeSayago,49
491815,RosinosdelaRequejada,49
491836,Salce,49
491841,SamirdelosCaños,49
491854,SanAgustíndelPozo,49
491867,SanCebriándeCastro,49
491873,SanCristóbaldeEntreviñas,49
491889,SanEstebandelMolar,49
491892,SanJusto,49
491906,SanMartíndeValderaduey,49
491913,SanMigueldelaRibera,49
491928,SanMigueldelValle,49
491934,SanPedrodeCeque,49
491949,SanPedrodelaNave-Almendra,49
491971,SantaClaradeAvedillo,49
491990,SantaColombadelasMonjas,49
492004,SantaCristinadelaPolvorosa,49
492011,SantaCroyadeTera,49
492026,SantaEufemiadelBarco,49
492032,SantaMaríadelaVega,49
492047,SantaMaríadeValverde,49
492050,SantibáñezdeTera,49
492063,SantibáñezdeVidriales,49
492079,Santovenia,49
492085,SanVicentedelaCabeza,49
492098,SanVitero,49
492102,Sanzoles,49
492145,Tábara,49
492161,Tapioles,49
492196,Toro,49
492200,TorredelValle,La,49
492217,Torregamones,49
492222,TorresdelCarrizal,49
492238,Trabazos,49
492243,Trefacio,49
492256,UñadeQuintana,49
492269,VadillodelaGuareña,49
492275,Valcabado,49
492281,Valdefinjas,49
492294,Valdescorriel,49
492308,VallesadelaGuareña,49
492315,VegadeTera,49
492320,VegadeVillalobos,49
492336,Vegalatrave,49
492341,Venialbo,49
492354,Vezdemarbán,49
492367,Vidayanes,49
492373,Videmala,49
492389,Villabrázaro,49
492392,VillabuenadelPuente,49
492406,Villadepera,49
492413,Villaescusa,49
492428,Villafáfila,49
492434,Villaferrueña,49
492449,Villageriz,49
492452,Villalazán,49
492465,VillalbadelaLampreana,49
492471,Villalcampo,49
492487,Villalobos,49
492490,Villalonso,49
492503,Villalpando,49
492510,Villalube,49
492525,VillamayordeCampos,49
492559,VillamordelosEscuderos,49
492562,Villanázar,49
492578,VillanuevadeAzoague,49
492584,VillanuevadeCampeán,49
492597,VillanuevadelasPeras,49
492601,VillanuevadelCampo,49
492618,Villaralbo,49
492623,Villardeciervos,49
492639,VillardeFallaves,49
492644,VillardelBuey,49
492657,VillardieguadelaRibera,49
492660,Villárdiga,49
492676,Villardondiego,49
492682,VillarríndeCampos,49
492695,VillasecodelPan,49
492709,Villavendimio,49
492716,VillavezadelAgua,49
492721,VillavezadeValverde,49
492737,Viñas,49
492755,Zamora,49
500016,Abanto,50
500021,Acered,50
500037,Agón,50
500042,Aguarón,50
500055,Aguilón,50
500068,Ainzón,50
500074,Aladrén,50
500080,Alagón,50
500093,Alarba,50
500107,AlberitedeSanJuan,50
500114,Albeta,50
500129,Alborge,50
500135,AlcaládeEbro,50
500140,AlcaládeMoncayo,50
500153,AlconcheldeAriza,50
500166,AldehueladeLiestos,50
500172,Alfajarín,50
500188,Alfamén,50
500191,Alforque,50
500205,AlhamadeAragón,50
500212,Almochuel,50
500227,Almolda,La,50
500233,AlmonaciddelaCuba,50
500248,AlmonaciddelaSierra,50
500251,AlmuniadeDoñaGodina,La,50
500264,Alpartir,50
500270,Ambel,50
500286,Anento,50
500299,Aniñón,50
500303,AñóndeMoncayo,50
500310,ArandadeMoncayo,50
500325,Arándiga,50
500331,Ardisa,50
500346,Ariza,50
500359,Artieda,50
500362,Asín,50
500378,Atea,50
500384,Ateca,50
500397,Azuara,50
500401,Badules,50
500418,Bagüés,50
500423,Balconchán,50
500439,Bárboles,50
500444,Bardallur,50
500457,Belchite,50
500460,BelmontedeGracián,50
500476,Berdejo,50
500482,Berrueco,50
500508,Bijuesca,50
500515,Biota,50
500520,Bisimbre,50
500536,Boquiñeni,50
500541,Bordalba,50
500554,Borja,50
500567,Botorrita,50
500573,BreadeAragón,50
500589,Bubierca,50
500592,Bujaraloz,50
500606,Bulbuente,50
500613,Bureta,50
500628,BurgodeEbro,El,50
500634,Buste,El,50
500649,CabañasdeEbro,50
500652,Cabolafuente,50
500665,Cadrete,50
500671,Calatayud,50
500687,Calatorao,50
500690,Calcena,50
500704,Calmarza,50
500711,CampillodeAragón,50
500726,Carenas,50
500732,Cariñena,50
500747,Caspe,50
500750,CastejóndeAlarba,50
500763,CastejóndelasArmas,50
500779,CastejóndeValdejasa,50
500785,Castiliscar,50
500798,CerveradelaCañada,50
500802,Cerveruela,50
500819,Cetina,50
500824,Cimballa,50
500830,CincoOlivas,50
500845,ClarésdeRibota,50
500858,Codo,50
500861,Codos,50
500877,Contamina,50
500883,Cosuenda,50
500896,CuartedeHuerva,50
500900,Cubel,50
500917,Cuerlas,Las,50
500922,Chiprana,50
500938,Chodes,50
500943,Daroca,50
500956,EjeadelosCaballeros,50
500969,EmbiddeAriza,50
500981,Encinacorba,50
500994,Épila,50
501008,Erla,50
501015,Escatrón,50
501020,Fabara,50
501041,Farlete,50
501054,Fayón,50
501067,Fayos,Los,50
501073,Figueruelas,50
501089,Fombuena,50
501092,Frago,El,50
501106,Frasno,El,50
501113,Fréscano,50
501134,Fuendejalón,50
501149,Fuendetodos,50
501152,FuentesdeEbro,50
501165,FuentesdeJiloca,50
501171,Gallocanta,50
501187,Gallur,50
501190,Gelsa,50
501204,Godojos,50
501211,Gotor,50
501226,Grisel,50
501232,Grisén,50
501247,HerreradelosNavarros,50
501250,Ibdes,50
501263,Illueca,50
501285,Isuerre,50
501298,Jaraba,50
501302,JarquedeMoncayo,50
501319,Jaulín,50
501324,Joyosa,La,50
501330,Lagata,50
501345,LangadelCastillo,50
501358,Layana,50
501361,Lécera,50
501377,Leciñena,50
501383,Lechón,50
501396,Letux,50
501400,Litago,50
501417,Lituénigo,50
501422,LoberadeOnsella,50
501438,Longares,50
501443,Longás,50
501469,LucenadeJalón,50
501475,Luceni,50
501481,Luesia,50
501494,Luesma,50
501507,Lumpiaque,50
501514,Luna,50
501529,Maella,50
501535,Magallón,50
501540,Mainar,50
501553,Malanquilla,50
501566,Maleján,50
501572,Malón,50
501591,Maluenda,50
501605,Mallén,50
501612,Manchones,50
501627,Mara,50
501633,MaríadeHuerva,50
501648,MedianadeAragón,50
501651,Mequinenza,50
501664,MesonesdeIsuela,50
501670,Mezalocha,50
501686,Mianos,50
501699,MiedesdeAragón,50
501703,Monegrillo,50
501710,Moneva,50
501725,MonrealdeAriza,50
501731,Monterde,50
501746,Montón,50
501759,MoratadeJalón,50
501762,MoratadeJiloca,50
501778,Morés,50
501784,Moros,50
501797,Moyuela,50
501801,Mozota,50
501818,Muel,50
501823,Muela,La,50
501839,Munébrega,50
501844,Murero,50
501857,MurillodeGállego,50
501860,Navardún,50
501876,Nigüella,50
501882,Nombrevilla,50
501895,Nonaspe,50
501909,Novallas,50
501916,Novillas,50
501921,Nuévalos,50
501937,NuezdeEbro,50
501942,Olvés,50
501955,Orcajo,50
501968,Orera,50
501974,Orés,50
501980,Oseja,50
501993,OseradeEbro,50
502007,Paniza,50
502014,ParacuellosdeJiloca,50
502029,ParacuellosdelaRibera,50
502035,Pastriz,50
502040,Pedrola,50
502053,Pedrosas,Las,50
502066,Perdiguera,50
502072,Piedratajada,50
502088,PinadeEbro,50
502091,Pinseque,50
502105,Pintanos,Los,50
502112,PlasenciadeJalón,50
502127,Pleitas,50
502133,Plenas,50
502148,Pomer,50
502151,PozueldeAriza,50
502164,PozuelodeAragón,50
502170,PradilladeEbro,50
502186,PuebladeAlbortón,50
502199,PuebladeAlfindén,La,50
502203,Puendeluna,50
502210,Purujosa,50
502225,Quinto,50
502231,Remolinos,50
502246,Retascón,50
502259,Ricla,50
502278,Romanos,50
502284,RuedadeJalón,50
502297,Ruesca,50
502301,Sádaba,50
502318,SalillasdeJalón,50
502323,SalvatierradeEsca,50
502339,SamperdelSalz,50
502344,SanMartíndelaVirgendeMoncayo,50
502357,SanMateodeGállego,50
502360,SantaCruzdeGrío,50
502376,SantaCruzdeMoncayo,50
502382,SantaEulaliadeGállego,50
502395,Santed,50
502409,Sástago,50
502416,Sabiñán,50
502421,Sediles,50
502437,Sestrica,50
502442,SierradeLuna,50
502455,Sigüés,50
502468,Sisamón,50
502474,Sobradiel,50
502480,SosdelReyCatólico,50
502493,Tabuenca,50
502506,Talamantes,50
502513,Tarazona,50
502528,Tauste,50
502534,Terrer,50
502549,Tierga,50
502552,Tobed,50
502565,TorralbadelosFrailes,50
502571,TorralbadeRibota,50
502587,Torralbilla,50
502590,Torrehermosa,50
502604,Torrelapaja,50
502611,Torrellas,50
502626,TorresdeBerrellén,50
502632,TorrijodelaCañada,50
502647,Tosos,50
502650,Trasmoz,50
502663,Trasobares,50
502679,Uncastillo,50
